,Date,User,Text
3345,August 4,andres3,"
show previous quotes








And that's exactly what I mean when I say slow down you'll live longer. Less stress overall doing so.
I think you guys missed the point of my long post. All those examples were things that didn't involve speed! Unless you consider a right turn at 1 MPH speed on a red light.

My point is that most, if not all, of your stories involved you getting pulled over for speeding. That is until you said most of your tickets were not for speeding and I called you on it.

Yes, and you were proven wrong and mistaken on that point.
Toy '16 Audi TTS quattro AWD, Commuter '17 VW Golf AllTrack SE 4-Motion AWD, Wife's '16 Kia Optima LX 1.6T FWD"
3346,August 4,andres3,"
show previous quotes














It's a pretty soild assumption when you see it happen in front/alongside/behind you. You are observing traffic, and you don't see any violations yourself, other than speeding, which everyone is doing, so when someone gets pulled over, pretty safe process of elmination. Also, if the fastest guy that just passed you gets pulled over, another prettty strong indicator.

As you say it is an assumption, you really have no idea why that person was pulled over. Maybe due to making unsafe lane changes, or not using signals, or on a cell phone, or expired plates, or having ketchup on your hotdog (illegal here in Chicago), or any other reason. 

That's not true. I have these things called eyeballs, two of them, and they work great. I also have superior powers of observation while I""m driving. I'd have noticed an unsafe lane change, not using signals, or cell phone use in many cases, if they had occurred. Expires plates, I'm not paying attention for that, as it doesn't affect my safety. How would the Officer know that from their typical hidden positions? License plate readers? Would they pull someone over for only that reason without being certain their records are not faulty? Seems very far-fetched.

I think we all know all those other reasons are a mere statistical blip on what is usually going on out there.
Toy '16 Audi TTS quattro AWD, Commuter '17 VW Golf AllTrack SE 4-Motion AWD, Wife's '16 Kia Optima LX 1.6T FWD"
3347,August 4,Mr_Shiftright,"
show previous quotes



We have another winner, it's a 58 Buick Limited. 

OK one more;




That's a 1955 Studebaker President.
MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
3348,August 4,Mr_Shiftright,"
I'd rather pay and save myself all that time and aggravation
Yep, pay up go to traffic school and be done with it.
MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
3349,August 4,henryn,"To the mods: I am now in agreement, we really do need an ignore button.
2018 Ford F150 XLT Crew Cab, 2016 Chrysler Town & Country Touring"
3350,August 4,Mr_Shiftright,"You have one, but it's marked ""scroll"" on your mouse on it's an up/down motion on your touchpad.
MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
3351,August 4,andres3,"
show previous quotes
















The problem is you don't have any experience with traffic courts.

Furthermore, another problem is you don't have any experience with California Traffic Courts.

When you say ""taking responsibility for your actions"" what you really mean to say is paying a fine regardless of whether you are guilty or not.

As to not making money on traffic enforcement, that's another lauaghable lie, for if it were true, all the Traffic Courts in America wouldn't object to putting all traffic fine revenue for the current fiscal year into an account in my name. They should be able to run just fine off of tax payer dollars; they don't need the fine money; give it to me then.


I do have experience with traffic courts, but none recently. In my younger days I have had plenty.

As for paying fines regardless of whether I am guilty or not is outright wrong. I can honestly say that for all the times I was pulled over I was guilty of the offense that the officer pulled me over for with the exception on one time. That one time the officer was mistaken about my plates being expired and as he came to my window stated that he thought my plates were expired but saw the sticker clearer after I pulled over and saw that they were not. He let me go immediately without checking my license (which legally he couldn't do anyway). 

But every other time I was in the wrong, I knew I was in the wrong and I did make the decision to be in the wrong. Now if some cases I did not agree with the law, but that really is no excuse. So in these cases I owed up to what I did and took responsibility for my actions. I didnt try to justify my actions and play the victim.

And yes when you cost out the salary of the officer, those that support him or her, the salary of the judge and the clerk of the court and any bailiffs and all that support them in their traffic law enforcement pulse all the equipment and building space and all that supports that. pluse any benefits paid the fines usually don't add up to any amount that covers it. 

They should just donate the fine revenue to lowering taxes then. Maybe a tax rebate account.
Toy '16 Audi TTS quattro AWD, Commuter '17 VW Golf AllTrack SE 4-Motion AWD, Wife's '16 Kia Optima LX 1.6T FWD"
3352,August 4,jmonroe,"driver100 said:
show previous quotes


Ab and me.
I wasn't talking to a self-admiring hornblower.

jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
3353,August 4,jmonroe,"berri said:
Well JM, if you want to name Canadians all you really need to do is look at the long list of entertainers from there
Well, one tries to be an ""entertainer"" whereas the other has posts with content.

jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
3354,August 4,jmonroe,"Hey hosts, how did I get a new mug shot? How am I supposed to find myself in here now?

jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
3355,August 4,jmonroe,"
You have one, but it's marked ""scroll"" on your mouse on it's an up/down motion on your touchpad.
That sounds like a ringing endorsement for members to sign up for the ""Edmunds Premium Dues Package"". I signed up last year when you guys ran a promotional offer. Isn't it time to give the other guys in here a break and offer it again?

jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
3356,August 4,Mr_Shiftright,"
Hey hosts, how did I get a new mug shot? How am I supposed to find myself in here now?

jmonroe
I think it's rather flattering.
MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
3357,August 3,imidazol97,"dino001 said:

5. Attempts to stop the process are unrealistic, futile and frankly stupid. They are politically motivated by busy body types who will latch to any opportunity to take control over other peoples' lives,cause it's what they live for. Corporations, initially resisting the legislation, joined it on the premise of extra business for themselves. Infamous now are those CFL bulbs with highly toxic filaments, that didn't fix anything, but were shoved down peoples' throats, just to be supplanted by LED bulbs (the issue is much more complex). Another such glaring example is dieselgate by VW - classic attempt to ""save the planet"" by giving everybody cancer through nitrogen oxides. The electric/hybrid vehicles are not ""saints"" either - we will yet to see devastation caused by lithium extraction or storage of highly toxic spent batteries in the future.
6. All of that sums up to conclusion we know something, we don't know whole lot more and political decisions based on this information have potential to do more harm than good. People who are in charge and try to peddle some of ""solutions"" are not trustworthy, their motivation is less than pure..
I dealt with serious data for a time as part of the work to which I was assigned. We did not have to fudge data, ignore data parts, to make any conclusions from that data. We didn't handpick or modify data records, nor did we select certain periods of time, as was/is done with the global warming hopeful.

The idea of global warming as a cause for certain folks to tax or sell is transparently a political purpose. Certain people have made millions maybe even billions already. We seldom have seen so many experts in the media with degrees in nothing, especially not in sciences which study and track the earth, as have been held up by the media. People with broadcasting school certificates as meteorologists are experts in the whom earth's behavior.

I parallel it (trigger alert) to the way many people stereotype GM products automatically (based on some deserved reputations in some models in the past).

I am surprised someone wanted to bring up this touchy topic. But the media makes it work with the populist method of putting out information for the people to believe that is being used these days. I believe more important is the 11-year sunspot cycle and a volcano erupting to warming and cooling.

Some data says the earth has been slowly cooling for a few years overall. There will be hot spots setting records every day. There will be cold spots setting records every day. There will be Lynchburgs with flooding potential due to heavy rainfall setting records every day. There is always an extreme being set somewhere, somehow. Macht nichts.

2015 Cruze 2LT, 2014 Malibu 2LT, 2008 Cobalt 2LT"
3358,August 3,stickguy,"I get a laugh out of people thinking humans have that much control over the earth.

Also, IMO the EPA stuff (car emissions, coal burning, etc) issue got hijacked into global warming. That really generated from a much more basic problem of pollution at the ground level. Which really is a lot more relevant to people right now. Look at China, India, etc. That is a people issue (burning lots of crap polluting the environment and fouling air/water). Even if it does not materially change the climate long term, cleaning that stuff up will save lives (and parts of the planet).

Dino, you touch on a common theme. People like things the way they are, and don't want change. Ignoring that before them, things were different. So they don't care if 200 years ago a coastline was 1 mile further out to sea. They just don't want it to move inland 1 inch in their lifetime. When in reality, land has always been evolving, so if low lying coastal areas are going to flood, move elsewhere instead of trying to stop the ocean from doing what oceans do!

Throughout history, politicians and fear mongers talk and predict calamity. And in the end, people just adapt. Grow oranges in Canada if that is what needs to happen.
2018 Hyundai Elantra Sport (mine), and 2013 Acura RDX AWD (wife's)"
3359,August 3,ab348,"With the heat wave that has affected the Northeast for the last 10 days or so there are the usual dire proclamations on social media and citing of weather records. My favorite was one that was along the lines of ""Still denying climate change? The hottest week according to weather statistics since 1984!!!"" The obvious question was, of course, what happened back in 1984 then, before anyone knew about climate change?

I am with Dino, imid, Stick and their sensible posts on the topic.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
3360,August 3,houdini1,"ab348 said:
With the heat wave that has affected the Northeast for the last 10 days or so there are the usual dire proclamations on social media and citing of weather records. My favorite was one that was along the lines of ""Still denying climate change? The hottest week according to weather statistics since 1984!!!"" The obvious question was, of course, what happened back in 1984 then, before anyone knew about climate change?

I am with Dino, imid, Stick and their sensible posts on the topic.
I agree, and I am pleasantly surprised that quite a few people posting here have resisted the daily attempts at brainwashing and continue to think clearly and rationally.
2013 LX 570 2016 LS 460"
3361,August 3,tbirdmarco,
3362,August 3,snakeweasel,"
Nope not trolling you. Just trying to look at this without all the hype and fear mongering that goes along with it. The fact of the matter is is that ever since the earth formed the climate has been in a constant state of flux. Sometimes changing faster sometimes slower but always changing. There are various reasons for the changes but it is a consistent change. To look at climate change as if the climate is static and any change is of human origin is disingenuous. We need to understand that climate change is a natural occurrence and how much is due to human activity and how and if we should act on it.


2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3363,August 3,berri,The auto industry has invested quite a bit of money to meet these new standards. But if you believe in learning curves. a lot of that effort may already be in today's cars. Of course another theory goes more like that last 20% gain takes over half the total investment to attain.
3364,August 3,driver100,"berri said:
I think a lot of the latest global warming stuff is the development of Asia. Those air and ocean currents come into the PNW and Canada and then work their way down into the States.
Stop blaming Canada. We didn't do nothing to nobody.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3365,August 3,oldfarmer50,"Just saw an Audi commercial where a woman quits her job and goes out and buys an Audi SUV. Now maybe I'm out of touch with the younger generation but buying a $75,000 SUV when you have no job seems a bit reckless.


2015 Mustang GT, 2009 PT Cruiser, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
3366,August 4,driver100,"What about climate change when the earth got really cold and all the dinosaurs died.....that was before people started to affect the planet. Or at the same time according to some.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3367,August 4,berri,"Well driver, I mentioned the Pacific Northwest first and the dinosaur extinction was believed to be caused by a meteor or some such colliding with earth or a giant volcanic eruption. Either way blacked out the skies for a long period of time. Personally, I like the Canadians I've met."
3368,August 4,qbrozen,"
Dinosaur farts. Did themselves in. They should have listened to the protestors who insisted they eat less gassy food. 
That's why I'm saying we need to kill off the fairies and unicorns NOW before it is too late! Won't anyone please think of the children?!
'17 F150 Crew 2.7; '67 Coronet R/T; '14 Town&Country Limited; '09 LR2 HSE. 44-car history and counting!"
3369,August 4,jmonroe,"
I bet you can't even name two of em.

jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
3370,August 4,houdini1,"oldfarmer50 said:
Just saw an Audi commercial where a woman quits her job and goes out and buys an Audi SUV. Now maybe I'm out of touch with the younger generation but buying a $75,000 SUV when you have no job seems a bit reckless.


Obviously, she had been embezzling for several years and finally got all she needed, took the money and run.
2013 LX 570 2016 LS 460"
3371,August 4,28firefighter,"See Office Space: e.g. Milton
2018 Alfa Romeo Stelvio Sport, 2002 Saab 9-3 Viggen, 2016 BMW X1 xDrive28i"
3372,August 4,Mr_Shiftright,"Global Warming is too hot a topic. Let's avoid it please. You can go to Quora and battle it out?
MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
3373,August 4,snakeweasel,"Name that car.


2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3374,August 4,snakeweasel,"

2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3375,August 4,stickguy,"well, her note said get ""dream job"". Maybe she got that first!
2018 Hyundai Elantra Sport (mine), and 2013 Acura RDX AWD (wife's)"
3376,August 4,fintail,"Guess what's in the box?

Mystery car is a Jeepster, 1949-50 or so I guess.
houdini1 said:


Obviously, she had been embezzling for several years and finally got all she needed, took the money and run."
3377,August 4,stickguy,"that a red 65 plymouth on the other side of the road?
2018 Hyundai Elantra Sport (mine), and 2013 Acura RDX AWD (wife's)"
3378,August 4,snakeweasel,"
Yep it's a 1950 Jeepster.

Next mystery car is:


2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3379,August 4,henryn,"I'm going to say 1958 Buick. It's been a lot of years now, but my older brother owned one of these in 1966 or thereabout.
2018 Ford F150 XLT Crew Cab, 2016 Chrysler Town & Country Touring"
3380,August 4,snakeweasel,"
We have another winner, it's a 58 Buick Limited. 

OK one more;


2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3381,August 4,andres3,"
show previous quotes





Maybe there would be less stress in your life if you just slowed down a little so you wouldn’t have all these stories about beating tickets.  It would also relieve us of some stress by not having to read about your frequent interactions with law enforcement while driving your car! 

And that's exactly what I mean when I say slow down you'll live longer. Less stress overall doing so.

I think you guys missed the point of my long post. All those examples were things that didn't involve speed! Unless you consider a right turn at 1 MPH speed on a red light.
Toy '16 Audi TTS quattro AWD, Commuter '17 VW Golf AllTrack SE 4-Motion AWD, Wife's '16 Kia Optima LX 1.6T FWD"
3382,August 4,andres3,"
show previous quotes












Do we know what percentage of people are pulled over for each offense? We see someone pulled over so we automatically presume it's for speeding? How do we know it's not for cell phone use or not using turn signals or cutting someone off?

It's a pretty soild assumption when you see it happen in front/alongside/behind you. You are observing traffic, and you don't see any violations yourself, other than speeding, which everyone is doing, so when someone gets pulled over, pretty safe process of elmination. Also, if the fastest guy that just passed you gets pulled over, another prettty strong indicator.
Toy '16 Audi TTS quattro AWD, Commuter '17 VW Golf AllTrack SE 4-Motion AWD, Wife's '16 Kia Optima LX 1.6T FWD"
3383,August 4,andres3,"
show previous quotes












Do we know what percentage of people are pulled over for each offense? We see someone pulled over so we automatically presume it's for speeding? How do we know it's not for cell phone use or not using turn signals or cutting someone off?

It's a pretty soild assumption when you see it happen in front/alongside/behind you. You are observing traffic, and you don't see any violations yourself, other than speeding, which everyone is doing, so when someone gets pulled over, pretty safe process of elmination. Also, if the fastest guy that just passed you gets pulled over, another prettty strong indicator.
Toy '16 Audi TTS quattro AWD, Commuter '17 VW Golf AllTrack SE 4-Motion AWD, Wife's '16 Kia Optima LX 1.6T FWD"
3384,August 4,andres3,"
show previous quotes














My experience is that the traffic courts tend to be somewhat fair and impartial. But then again I take responsibility for my actions. As for financial missions, most jurisdictions don't make money on traffic enforcement.

The problem is you don't have any experience with traffic courts.

Furthermore, another problem is you don't have any experience with California Traffic Courts.

When you say ""taking responsibility for your actions"" what you really mean to say is paying a fine regardless of whether you are guilty or not.

As to not making money on traffic enforcement, that's another lauaghable lie, for if it were true, all the Traffic Courts in America wouldn't object to putting all traffic fine revenue for the current fiscal year into an account in my name. They should be able to run just fine off of tax payer dollars; they don't need the fine money; give it to me then.

Toy '16 Audi TTS quattro AWD, Commuter '17 VW Golf AllTrack SE 4-Motion AWD, Wife's '16 Kia Optima LX 1.6T FWD"
3385,August 4,andres3,"abacomike said:
Most of us do not have any direct contact with traffic law inforcement activities because we obey or are in compliance with all traffic laws.  We don’t travel more than 3-5 mph over the speed limit; we stop at red lights and stop signs; we yield the right of way; we come to a complete stop at right-turn-on-red intersections; we travel at 15 mph in school zones; we don’t drive recklessly; we use our directional signals when changing lanes or making turns; and we abide by all traffic laws and signs.

One or two posters here try to defend bending or violating some traffic ordinances or laws as they drive and condemn law enforcement for strictly enforcing laws and regulations.  Why?  Because they find the traffic laws too restricting for their driving preferences.  Tough, isn’t it!

If everyone obeyed the traffic laws, we would all be safer on the roads when we drive.  It’s because of those who violate traffic laws that accidents are on the rise.
Then why do we have laws on the books where safety and hazard isn't an element of the crime?

What's the point of enforcing laws that don't lead to or cause any accidents? Why not concentrate on the laws that do lead to hazards and safety violations that cause accidents?
Toy '16 Audi TTS quattro AWD, Commuter '17 VW Golf AllTrack SE 4-Motion AWD, Wife's '16 Kia Optima LX 1.6T FWD"
3386,August 4,andres3,"abacomike said:
Most of us do not have any direct contact with traffic law inforcement activities because we obey or are in compliance with all traffic laws.  We don’t travel more than 3-5 mph over the speed limit; we stop at red lights and stop signs; we yield the right of way; we come to a complete stop at right-turn-on-red intersections; we travel at 15 mph in school zones; we don’t drive recklessly; we use our directional signals when changing lanes or making turns; and we abide by all traffic laws and signs.

One or two posters here try to defend bending or violating some traffic ordinances or laws as they drive and condemn law enforcement for strictly enforcing laws and regulations.  Why?  Because they find the traffic laws too restricting for their driving preferences.  Tough, isn’t it!

If everyone obeyed the traffic laws, we would all be safer on the roads when we drive.  It’s because of those who violate traffic laws that accidents are on the rise.
I see you live in a very lucky and naive world where false accusations and allegations don't get thrust upon you.

Remember, if the glove doesn't fit, you must acquit!
Toy '16 Audi TTS quattro AWD, Commuter '17 VW Golf AllTrack SE 4-Motion AWD, Wife's '16 Kia Optima LX 1.6T FWD"
3387,August 3,graphicguy,"
As much as I travel, I spend a lot of time in the airport Brookstones. Trying to remember, but I think I ended up buying a piece of carryon rollaboard luggage there to replace one that had just busted its wheels and handle. That was probably about 3 years ago and I still use their luggage. Matter of fact, I quite like it.

Sometimes I would stop in for a connector that I either lost or broke. I think I have one of their airline pillows.

That’s about it.

Not surprising they’re going out of business. With the amount of stores, expecially in airports, that sell the same stuff they did, they long gave up the category they had almost entirely to themselves.

For awhile there, they even were the only place to buy Temperpedic mastresses (now those matresses can be bought everywhere). And, the massage chairs can be had elsewhere, too. Just saw a display for those at Costco.

Sad to seen them go. I guess that lifetime warranty on the luggage is now null and void, too.
2018 Acura TLX SH AWD ASpec"
3388,August 3,abacomike,"I bought an air purifier for my bedroom at Brookstone about 4 years ago.  I don’t think it does much to remove dust and airborne particles from the air because my furniture is always dusty and when I finally clean the metal and plastic filter, not much is trapped.  For $350, I got nothin’!
2018 Mercedes S450"
3389,August 3,qbrozen,"
I hope you set her straight! Everyone knows that the only important factors are if it looks cute and comes in a pretty color.
'17 F150 Crew 2.7; '67 Coronet R/T; '14 Town&Country Limited; '09 LR2 HSE. 44-car history and counting!"
3390,August 3,driver100,"How about getting a VW because it has trailer assist;
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3391,August 3,oldfarmer50,"
show previous quotes









I hope you set her straight! Everyone knows that the only important factors are if it looks cute and comes in a pretty color.

So true. I think it was the blue color that attracted her attention.
2015 Mustang GT, 2009 PT Cruiser, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
3392,August 3,graphicguy,"I know some of you are enamored with the new Acura RDX. Here’s a mostly positive review, with some actual “gushing” about its goodness.

http://www.thedrive.com/new-cars/22545/2019-acura-rdx-advance-sh-awd-review-a-tech-laden-compact-crossover-thats-already-winning-americans-over
2018 Acura TLX SH AWD ASpec"
3393,August 3,abacomike,"It is unfortunate that The EPA is no longer going to continue to require fuel economy and emission mandates for vehicles after 2020 - in other words, leave those mandates at the 2020 levels.

I have become convinced that increased levels of CO2 and other pollutants in our atmosphere have contributed to worldwide changes in climate.  Pollution of the oceans has also affected the populations of fish and other living organisms.  I am also aware that climate change is cyclical over long periods of time.

My point is this:

We know that air and water pollution negatively affect animal, plant, sealife and human life - to a greater or lesser degree - still to be determined.  So why not at least “continue” to reduce carbon emissions and pollution of our planet that are controllable?  In Beijing, they wear face masks because the air pollution is so intense.  India is also a major contributor to pollution.

Why take the chance that the earth is merely going through a cyclical weather change?  I am not an “Al Gore” supporter but we need to take care of this planet if we want this planet to take care of us!
2018 Mercedes S450"
3394,August 3,snakeweasel,"
Actually they are just rolling back Obama's mandates, the 2020 mandates are still in effect. Seriously auto emissions are so clean compared to the past that Obama's mandates wouldnt do much. Plus every increase in mileage and or emissions comes at an even greater cost than the previous. There is only so much power in a gallon of gas and only so clean it will burn. Obama's mandates would have been hard to achieve and would have increased car prices.

As for global warming this will have little if any affect. Climate change is a natural occurrence and in the past it has been hotter than it is now and in the future it will be cooler than it is now. And yes there is plenty of evidence that that natural climate change ca occurs rapidly. As for how much is man made is open for debate. However cars account for a small percentage of greenhouse gases being emitted, This rollback will have very little effect. 

Also when its 120 in December it's going to be a few billion years from now when the sun is about to explode.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3395,August 3,snakeweasel,"
I have, just a few weeks ago. I like to look at their gadgets but have never bought anything from them. I'll think I'll stop by one soon to see if I can get a cheap toy. 
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3396,August 3,snakeweasel,"
Here the rule is 85 (age plus years of service) or if you reach the age of 60 and are vested in the pension (8 years for older employees 10 for newer hires). Its 1.667% for each year served and based on the average salary over the last 5 years of employment. 
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3397,August 3,snakeweasel,"
Around here doing 10 over on the interstate won't get you a second look from the state police unless you are being reckless. However there are areas where local police will also watch the interstate and sometimes they are not as forgiving. 
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3398,August 3,snakeweasel,"
On my commute there is a police station that sits right on an intersection with a light. Sometimes there will be an officer outside at the intersection checking seatbelts usage.
2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
3399,August 3,fintail,"I have seen several of these on the road already. The faux floating C pillar and adjacent chrome trim triggers me, and not in a good way.
graphicguy said:
I know some of you are enamored with the new Acura RDX. Here’s a mostly positive review, with some actual “gushing” about its goodness.

http://www.thedrive.com/new-cars/22545/2019-acura-rdx-advance-sh-awd-review-a-tech-laden-compact-crossover-thats-already-winning-americans-over"
3400,August 3,roadburner,"oldfarmer50 said:
show previous quotes
Price really doesn't matter though, does it? You're a BMW fan and as such you can use comparisons with other cars to cement your preferences. You want what you want and that's ok.

I got to drive an Audi A6 yesterday and I can see why those German brands have devoted fans.
Yes, I lean towards BMWs, but I think it's ludicrous to offer two levels of ""Performance"" Packages when at the end of the day neither one allows the Mustang to be tracked for more than a few laps. That's not the case with SRT vehicles or the Camaro SS 1LE(which by the way, costs about the same as a GT PP2)
I like the Mustang, and in fact almost bought a CPO 2015 GT Premium, but I balk at paying $6,500 for a so-called ""Level 2"" performance upgrade only to be told I need to spend another few thousand dollars before it is track capable.
None of the other cars I considered before buying my 2er had a similar handicap to the GT- WRX STi, Golf R, SS 1LE, Challenger SRT, Cayman- all were track capable out of the box.
Mine: 1995 318ti Club Sport / 2014 M235i / 1999 Wrangler / 1996 Speed Triple Challenge Cup Replica Wife's: 2016 i3 REX/2009 Cooper Clubman Son's: 2009 328i"
3401,August 3,houdini1,"
show previous quotes



Actually they are just rolling back Obama's mandates, the 2020 mandates are still in effect. Seriously auto emissions are so clean compared to the past that Obama's mandates wouldnt do much. Plus every increase in mileage and or emissions comes at an even greater cost than the previous. There is only so much power in a gallon of gas and only so clean it will burn. Obama's mandates would have been hard to achieve and would have increased car prices.

As for global warming this will have little if any affect. Climate change is a natural occurrence and in the past it has been hotter than it is now and in the future it will be cooler than it is now. And yes there is plenty of evidence that that natural climate change ca occurs rapidly. As for how much is man made is open for debate. However cars account for a small percentage of greenhouse gases being emitted, This rollback will have very little effect. 

Also when its 120 in December it's going to be a few billion years from now when the sun is about to explode.

show previous quotes



Actually they are just rolling back Obama's mandates, the 2020 mandates are still in effect. Seriously auto emissions are so clean compared to the past that Obama's mandates wouldnt do much. Plus every increase in mileage and or emissions comes at an even greater cost than the previous. There is only so much power in a gallon of gas and only so clean it will burn. Obama's mandates would have been hard to achieve and would have increased car prices.

As for global warming this will have little if any affect. Climate change is a natural occurrence and in the past it has been hotter than it is now and in the future it will be cooler than it is now. And yes there is plenty of evidence that that natural climate change ca occurs rapidly. As for how much is man made is open for debate. However cars account for a small percentage of greenhouse gases being emitted, This rollback will have very little effect. 

Also when its 120 in December it's going to be a few billion years from now when the sun is about to explode.

You hit the nail on the head snake !
2013 LX 570 2016 LS 460"
3402,August 3,roadburner,"
show previous quotes



Actually they are just rolling back Obama's mandates, the 2020 mandates are still in effect. Seriously auto emissions are so clean compared to the past that Obama's mandates wouldnt do much. Plus every increase in mileage and or emissions comes at an even greater cost than the previous. There is only so much power in a gallon of gas and only so clean it will burn. Obama's mandates would have been hard to achieve and would have increased car prices.

As for global warming this will have little if any affect. Climate change is a natural occurrence and in the past it has been hotter than it is now and in the future it will be cooler than it is now. And yes there is plenty of evidence that that natural climate change ca occurs rapidly. As for how much is man made is open for debate. However cars account for a small percentage of greenhouse gases being emitted, This rollback will have very little effect. 

Also when its 120 in December it's going to be a few billion years from now when the sun is about to explode.

Agree 100%.
Mine: 1995 318ti Club Sport / 2014 M235i / 1999 Wrangler / 1996 Speed Triple Challenge Cup Replica Wife's: 2016 i3 REX/2009 Cooper Clubman Son's: 2009 328i"
3403,August 3,imidazol97,"graphicguy said:
I know some of you are enamored with the new Acura RDX. Here’s a mostly positive review, with some actual “gushing” about its goodness.

http://www.thedrive.com/new-cars/22545/2019-acura-rdx-advance-sh-awd-review-a-tech-laden-compact-crossover-thats-already-winning-americans-over
Auto media? Gushing over a Honda or Toyota? Say it's not true.
2015 Cruze 2LT, 2014 Malibu 2LT, 2008 Cobalt 2LT"
3404,August 3,thebean,"Oh come on @roadburner, @snakeweasel, and @houdini1 - you're just trolling us. You guys are too smart to believe that climate change caused by humans is just a hoax. Maybe you are denying it for some reason, but you absolutely know that it's a real thing. You're just funnin' us, aren't you?
2015 Honda Accord EX, 2017 Honda Civic EX-T"
3405,August 3,roadburner,"Nope.
Mine: 1995 318ti Club Sport / 2014 M235i / 1999 Wrangler / 1996 Speed Triple Challenge Cup Replica Wife's: 2016 i3 REX/2009 Cooper Clubman Son's: 2009 328i"
3406,August 3,28firefighter,"Guys, we're veering off into that territory again...
2018 Alfa Romeo Stelvio Sport, 2002 Saab 9-3 Viggen, 2016 BMW X1 xDrive28i"
3407,August 3,berri,I think a lot of the latest global warming stuff is the development of Asia. Those air and ocean currents come into the PNW and Canada and then work their way down into the States.
3408,August 3,qbrozen,"Climate change is caused by fairy farts and unicorn burps. Kill all of them off and we're fine until the elves take over.
'17 F150 Crew 2.7; '67 Coronet R/T; '14 Town&Country Limited; '09 LR2 HSE. 44-car history and counting!"
3409,August 3,houdini1,"28firefighter said:
Guys, we're veering off into that territory again...
I agree, and ironically it is the people that were complaining about political posts who started it !!
2013 LX 570 2016 LS 460"
3410,August 3,graphicguy,"
Climate change is caused by fairy farts and unicorn burps. Kill all of them off and we're fine until the elves take over.
Yep....add in the “see no evil...speak no evil....hear no evil” monkeys.

Ice caps are melting, the oceans are rising. This is a disaster, if not for the current generation, it will certainly be a catastrophe for future generations.

Bad move on the CAFE ROLLBACKS!

Auto manufacturers balked at CAFE standards at their inception. But, they caused a huge leap in innovations.
2018 Acura TLX SH AWD ASpec"
3411,August 3,fintail,"Looking at what automakers have fought in the past, the makers not wanting a specific rule or regulation might not exactly mean the rule/regulation is bad. I won't say that personal transport is a significant factor in climate change, but if US standards dumb down products, it will likely make those products less competitive in other markets (of course, there are still people out there who think consumers in Sapporo or Stuttgart want products designed for the USDM and that the only things holding them back are small tariffs) - and isn't industry supposed to be a new focus? We'll see. Seems like more trolling of greenies/CA people to distract from other more serious malfeasance.
graphicguy said:

Yep....add in the “see no evil...speak no evil....hear no evil” monkeys.

Ice caps are melting, the oceans are rising. This is a disaster, if not for the current generation, it will certainly be a catastrophe for future generations.

Bad move on the CAFE ROLLBACKS!

Auto manufacturers balked at CAFE standards at their inception. But, they caused a huge leap in innovations."
3412,August 3,oldfarmer50,"houdini1 said:
show previous quotes
I agree, and ironically it is the people that were complaining about political posts who started it !!
Not me and I have very strong opinions on the subject. But this is not the place to discuss the politics related to it.
2015 Mustang GT, 2009 PT Cruiser, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
3413,August 3,Mr_Shiftright,"thebean said:
show previous quotes
Exactly. Crap nobody needs, but things someone that doesn't know you might buy you for a gift.
Don't be too sure you may not need a Venus de Milo statuette with a clock in her stomach. And that wi-fi toilet seat?
MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
